condition,id,unit,view,axis,value_at_zero,measured_secant_5deg,measured_secant_10deg,measured_secant_10deg_absolute,measured_secant_20deg,measured_secant_30deg,lsq_slope_through_origin,max_abs_deviation_30deg,apriori_sensitivity,apriori_source,measured_over_apriori,deviation_at_plus10,deviation_at_minus10,asymmetric_in_sign
ortho,jaw_cheekbone_ratio,ratio,frontal,pitch,0.8297872340425532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cosine cancels between same-plane terms,,0.0,0.0,False
ortho,jaw_cheekbone_ratio,ratio,frontal,roll,0.8297872340425532,0.0,1.3379610809585219e-17,1.1102230246251566e-17,6.689805404792609e-18,0.0,1.8937295299720618e-18,1.337961080958522e-16,0.0,cosine cancels between same-plane terms,,-1.337961080958522e-16,-1.337961080958522e-16,False
ortho,ocular_height_asymmetry,deg,frontal,yaw,0.32521472425483294,0.0002484481156844742,0.0005016851068294248,0.0005016851068294248,0.001043553210763526,0.001676984955359978,0.0012638593311240921,0.05030954866079934,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",0.05016851068294248,0.005016851068294248,0.005016851068294248,False
ortho,ocular_height_asymmetry,deg,frontal,pitch,0.32521472425483294,0.00024750275639797705,0.0004940638701884992,0.0004940638701884992,0.0009806231894925327,0.001452325173494573,0.001140128622209823,0.0435697552048383,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",0.04940638701884992,-0.004940638701884992,-0.004940638701884992,False
ortho,ocular_height_asymmetry,deg,frontal,roll,0.32521472425483294,6.938893903907228e-16,2.1649348980190552e-16,2.1649348980190552e-16,1.2906342661267446e-16,1.952142151632567e-16,1.3131376328181852e-16,7.882583474838611e-15,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",2.1649348980190553e-14,-4.3298697960381105e-15,0.0,False
ortho,mouth_corner_asymmetry,deg,frontal,yaw,0.8814039965821346,0.0006732571771333795,0.0013594882432422129,0.0013594882432422129,0.002827837201581618,0.004544230468958144,0.0034247919400256237,0.1363269140687443,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",0.13594882432422128,0.013594882432422128,0.013594882432422128,False
ortho,mouth_corner_asymmetry,deg,frontal,pitch,0.8814039965821346,0.0006706964404811888,0.0013388442631937169,0.0013388442631937169,0.0026573761290824087,0.00393568971704639,0.0030896390513310717,0.11807069151139171,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",0.1338844263193717,-0.01338844263193717,-0.01338844263193717,False
ortho,mouth_corner_asymmetry,deg,frontal,roll,0.8814039965821346,1.587618925213974e-15,1.021405182655144e-15,1.021405182655144e-15,6.106226635438361e-17,4.51490696680897e-16,3.2732790836794615e-16,1.4654943925052066e-14,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",1.0214051826551439e-13,-1.1657341758564144e-14,-8.770761894538737e-15,False
ortho,canthal_tilt_asymmetry,deg,frontal,yaw,1.0000000000000027,0.0662598333142311,0.06771264583297106,0.06771264583297106,0.05394940009236859,0.053506287418973016,0.05302861028854587,2.80077676227205,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",6.771264583297105,0.695850555173843,-0.6584023614855781,False
ortho,canthal_tilt_asymmetry,deg,frontal,pitch,1.0000000000000027,0.001136296451360197,0.0018282845158945405,0.0018282845158945405,0.0035844689430939826,0.0052071534214367015,0.004130435563346388,0.17961866730667264,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",0.18282845158945404,-0.029292374875212523,-0.007273315442678285,True
ortho,canthal_tilt_asymmetry,deg,frontal,roll,1.0000000000000027,8.881784197001252e-16,3.552713678800501e-16,3.552713678800501e-16,1.7763568394002506e-16,3.848773152033876e-16,3.3231537180164687e-16,1.865174681370263e-14,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",3.552713678800501e-14,0.0,-7.105427357601002e-15,False
ortho,nasofrontal_angle,deg,profile,yaw,121.53479190518829,0.036751670787720056,0.07357055090356682,0.07357055090356682,0.14765269908923742,0.22261395988499638,0.17319582807138653,6.678418796549892,0.15,"unmeasured angle, conservative default",0.49047033935711215,0.7357055090356681,0.7357055090356681,False
ortho,nasofrontal_angle,deg,profile,pitch,121.53479190518829,2.842170943040401e-15,0.0,0.0,3.552713678800501e-16,0.0,2.7547195294083885e-16,2.842170943040401e-14,0.15,"unmeasured angle, conservative default",0.0,0.0,0.0,False
ortho,nasofrontal_angle,deg,profile,roll,121.53479190518829,0.03682235573407979,0.07414035084257904,0.07414035084257904,0.15235172529972943,0.2392920763219801,0.1824014134631526,7.178762289659403,0.05,"unmeasured angle, conservative default",1.4828070168515808,-0.7414035084257904,-0.7414035084257904,False
ortho,nasolabial_angle,deg,profile,yaw,100.66978280449668,0.03484865163810014,0.06993501170092883,0.06993501170092883,0.14180723568766068,0.21774695412244208,0.16785794394148654,6.532408623673263,0.15,"unmeasured angle, conservative default",0.46623341133952556,0.6993501170092884,0.6993501170092884,False
ortho,nasolabial_angle,deg,profile,pitch,100.66978280449668,7.105427357601002e-15,2.1316282072803005e-15,2.1316282072803005e-15,3.552713678800501e-16,9.473903143468002e-16,1.0056912567681417e-15,5.684341886080802e-14,0.15,"unmeasured angle, conservative default",1.4210854715202004e-14,-1.4210854715202004e-14,2.842170943040401e-14,False
ortho,nasolabial_angle,deg,profile,roll,100.66978280449668,0.034858290669856726,0.07001272473205375,0.07001272473205375,0.14244970313458083,0.22005311688355106,0.1691254652404503,6.601593506506532,0.05,"unmeasured angle, conservative default",1.4002544946410749,-0.7001272473205375,-0.7001272473205375,False
ortho,facial_convexity_angle,deg,profile,yaw,173.192032159384,0.0051591253300784954,0.010299368651351415,0.010299368651351415,0.020448056368665847,0.03029741610687419,0.023779278221559917,0.9089224832062257,0.15,"unmeasured angle, conservative default",0.06866245767567611,0.10299368651351415,0.10299368651351415,False
ortho,facial_convexity_angle,deg,profile,pitch,173.192032159384,0.0,0.0,0.0,0.0,0.0,9.619655499521357e-17,2.842170943040401e-14,0.15,"unmeasured angle, conservative default",0.0,0.0,0.0,False
ortho,facial_convexity_angle,deg,profile,roll,173.192032159384,0.005178578229856612,0.010456192350039828,0.010456192350039828,0.021742920243276842,0.034919081741782064,0.026324852331798848,1.047572452253462,0.05,"unmeasured angle, conservative default",0.20912384700079656,-0.10456192350039828,-0.10456192350039828,False
ortho,mentolabial_angle,deg,profile,yaw,113.38522105721376,0.02785428633925733,0.0559284119999063,0.0559284119999063,0.11365470574108585,0.1751864282378032,0.1347909161270952,5.255592847134096,0.15,"unmeasured angle, conservative default",0.37285607999937537,0.559284119999063,0.559284119999063,False
ortho,mentolabial_angle,deg,profile,pitch,113.38522105721376,7.105427357601002e-15,4.973799150320701e-15,4.973799150320701e-15,1.0658141036401502e-15,1.6579330501069005e-15,1.7009299951426399e-15,8.526512829121202e-14,0.15,"unmeasured angle, conservative default",3.315866100213801e-14,-8.526512829121202e-14,1.4210854715202004e-14,False
ortho,mentolabial_angle,deg,profile,roll,113.38522105721376,0.027852157983846836,0.055911273070560694,0.055911273070560694,0.1135158186374369,0.17473374312935494,0.1345326753185185,5.242012293880649,0.05,"unmeasured angle, conservative default",1.1182254614112137,-0.559112730705607,-0.559112730705607,False
ortho,mentocervical_angle,deg,profile,yaw,87.36707506187837,0.0004914789139206732,0.0010099008501995854,0.0010099008501995854,0.002244652286565696,0.003984817616931953,0.0028637953697413406,0.1195445285079586,0.15,"unmeasured angle, conservative default",0.006732672334663903,-0.010099008501995854,-0.010099008501995854,False
ortho,mentocervical_angle,deg,profile,pitch,87.36707506187837,1.4210854715202005e-15,2.1316282072803005e-15,2.1316282072803005e-15,3.552713678800501e-16,0.0,3.6292336657285116e-16,2.842170943040401e-14,0.15,"unmeasured angle, conservative default",1.4210854715202004e-14,-1.4210854715202004e-14,-2.842170943040401e-14,False
ortho,mentocervical_angle,deg,profile,roll,87.36707506187837,0.0004838373465730683,0.0009482965704378898,0.0009482965704378898,0.0017359760423424574,0.002168882789114453,0.0018636671393340363,0.0650664836734336,0.05,"unmeasured angle, conservative default",0.018965931408757793,0.009482965704378898,0.009482965704378898,False
ortho,submental_cervical_angle,deg,profile,yaw,110.81558506742743,0.012286165452789533,0.0245298321320206,0.0245298321320206,0.048703948816719134,0.0720773636366033,0.05660725990775707,2.1623209090980993,0.15,"unmeasured angle, conservative default",0.16353221421347067,-0.24529832132020601,-0.24529832132020601,False
ortho,submental_cervical_angle,deg,profile,pitch,110.81558506742743,4.263256414560601e-15,2.1316282072803005e-15,2.1316282072803005e-15,7.105427357601002e-16,4.736951571734001e-16,7.083564504192999e-16,4.263256414560601e-14,0.15,"unmeasured angle, conservative default",1.4210854715202004e-14,1.4210854715202004e-14,2.842170943040401e-14,False
ortho,submental_cervical_angle,deg,profile,roll,110.81558506742743,0.012331440065381116,0.02489481025127276,0.02489481025127276,0.051715754263080525,0.08279828135561142,0.06251824182638448,2.4839484406683425,0.05,"unmeasured angle, conservative default",0.4978962050254552,0.2489481025127276,0.2489481025127276,False
ortho,gonial_angle_l,deg,profile,yaw,138.25425189663338,0.42022664215695615,0.4472000192136548,0.4472000192136548,0.5725182762051346,0.8156742089307433,0.6652665514211118,41.47098082613232,0.15,mandibular yaw study; roll slope measured in evals/,2.9813334614243656,5.698566082187199,-3.245434302085897,True
ortho,gonial_angle_l,deg,profile,pitch,138.25425189663338,0.0,0.0,0.0,1.4210854715202005e-15,4.736951571734001e-16,4.809827749760678e-16,2.842170943040401e-14,0.1,mandibular yaw study; roll slope measured in evals/,0.0,0.0,0.0,False
ortho,gonial_angle_l,deg,profile,roll,138.25425189663338,1.1535875804755846,1.146603724002815,1.146603724002815,1.11247479691616,1.0453366158669246,1.0873723139016114,37.510635860880114,1.15,mandibular yaw study; roll slope measured in evals/,0.9970467165241871,-12.553642692600206,10.378431787456094,True
ortho,gonial_angle_r,deg,profile,yaw,138.25425189663338,0.42022664215695615,0.4472000192136548,0.4472000192136548,0.5725182762051346,0.8156742089307433,0.6652665514211118,41.47098082613232,0.15,mandibular yaw study; roll slope measured in evals/,2.9813334614243656,-3.245434302085897,5.698566082187199,True
ortho,gonial_angle_r,deg,profile,pitch,138.25425189663338,0.0,0.0,0.0,1.4210854715202005e-15,4.736951571734001e-16,4.809827749760678e-16,2.842170943040401e-14,0.1,mandibular yaw study; roll slope measured in evals/,0.0,0.0,0.0,False
ortho,gonial_angle_r,deg,profile,roll,138.25425189663338,1.1535875804755846,1.146603724002815,1.146603724002815,1.11247479691616,1.0453366158669246,1.0873723139016114,37.510635860880114,1.15,mandibular yaw study; roll slope measured in evals/,0.9970467165241871,10.378431787456094,-12.553642692600206,True
ortho,e_line_upper_lip,mm,profile,yaw,-2.6721019108280224,0.0005000595916807363,0.0010051097006478838,0.0026857555516929922,0.002049306295225921,0.0031669354823044924,0.002433756736589892,0.09500806446913478,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.05290051056041494,-0.010051097006478838,-0.010051097006478838,False
ortho,e_line_upper_lip,mm,profile,pitch,-2.6721019108280224,0.007951050215576055,0.00792079406901799,0.021165168967098236,0.00780045940918202,0.007602339181286502,0.007727686876605659,0.36204477165415355,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.7920794069017989,-0.09440018767797172,0.06401569370238806,True
ortho,e_line_upper_lip,mm,profile,roll,-2.6721019108280224,0.00026331066299376644,0.0005326294971783941,0.0014232402971737558,0.0011153502755958096,0.0018097609295102631,0.0013575737968377685,0.05429282788530789,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.10652589943567882,-0.005326294971783941,-0.005326294971783941,False
ortho,e_line_lower_lip,mm,profile,yaw,-0.6244585987261111,0.0005000595916789606,0.0010051097006470134,0.000627649395232055,0.002049306295225582,0.0031669354823043064,0.002433756736589769,0.0950080644691292,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.05290051056036913,-0.010051097006470134,-0.010051097006470134,False
ortho,e_line_lower_lip,mm,profile,pitch,-0.6244585987261111,0.007951050215576358,0.007920794069017894,0.004946207965137006,0.007800459409181827,0.007602339181286703,0.007727686876605764,0.3620447716541623,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.7920794069017894,-0.09440018767797338,0.0640156937023845,True
ortho,e_line_lower_lip,mm,profile,roll,-0.6244585987261111,0.0002633106629923453,0.0005326294971779281,0.0003326050694479221,0.0011153502755956105,0.0018097609295102722,0.0013575737968376537,0.05429282788530817,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.10652589943558562,-0.005326294971779281,-0.005326294971779281,False
ortho,nasal_tip_projection_ratio,ratio,profile,yaw,0.5547001962252291,0.009889214481589892,0.00988603186431523,0.005483783815024526,0.00986982150427738,0.009830089441923399,0.009855041979677898,0.3935148643917045,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.5203174665429069,-0.1094519754622282,0.0882686618240764,True
ortho,nasal_tip_projection_ratio,ratio,profile,pitch,0.5547001962252291,0.0052293445648595015,0.005209445330007914,0.0028896803467799935,0.0051303021498850295,0.005000000000000003,0.005082440214998324,0.28397459621556137,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.5209445330007915,0.036902206312287286,-0.067286700287871,True
ortho,nasal_tip_projection_ratio,ratio,profile,roll,0.5547001962252291,0.000527968770940973,0.0010604133498203073,0.000588211493225177,0.0021565208427258495,0.003322760984610507,0.0025572039356755393,0.09968282953831521,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.21208266996406147,0.010604133498203073,0.010604133498203073,False
ortho,submental_length,mm,profile,yaw,70.02856560004639,0.000760438429974721,0.0015179759767256413,0.10630168026542605,0.0030128305881701443,0.004461895791259396,0.0035028220076881696,0.13385687373778188,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.07989347245924427,-0.015179759767256412,-0.015179759767256412,False
ortho,submental_length,mm,profile,pitch,70.02856560004639,0.0,0.0,0.0,0.0,3.3821566464663267e-18,2.3727129704440692e-18,2.029293987879796e-16,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0,0.0,0.0,False
ortho,submental_length,mm,profile,roll,70.02856560004639,6.195868891023595e-07,1.2297665178672438e-06,8.611878526920691e-05,2.385411274639336e-06,3.398759461634962e-06,2.7214401702919097e-06,0.00010196278384904886,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.00024595330357344875,-1.2297665178672439e-05,-1.2297665178672439e-05,False
ortho,chin_projection,mm,profile,yaw,-4.0,0.0007610603816509354,0.0015192246987792758,0.006076898795117103,0.0030153689607045563,0.004465819873852054,0.0035058366140699525,0.13397459621556163,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.07995919467259346,-0.015192246987792757,-0.015192246987792757,False
ortho,chin_projection,mm,profile,pitch,-4.0,0.19174263404484798,0.19101299543362335,0.7640519817344934,0.18811107882911782,0.1833333333333333,0.18635614121660532,5.633974596215561,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",19.101299543362334,1.8949377073484417,-1.9253222013240254,False
ortho,chin_projection,mm,profile,roll,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0,-0.0,-0.0,False
ortho,brow_apex_lateral_offset_l,ratio,frontal,yaw,-0.6870308262701693,0.008017632725987031,0.008102117090230744,0.005566404199038888,0.008464492355762918,0.009172527152116193,0.008725577252741347,0.33085322670343886,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.4264272152753023,0.07600112774892183,-0.08604121405569305,True
ortho,brow_apex_lateral_offset_l,ratio,frontal,pitch,-0.6870308262701693,0.0005192466217136076,0.00050947988412318,0.00035002838575717843,0.00047205016071659477,0.0004428646254274924,0.000457352746959849,0.025736201708586037,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.050947988412318,-0.00671624088539839,0.003473356797065209,True
ortho,brow_apex_lateral_offset_l,ratio,frontal,roll,-0.6870308262701693,3.231945299026714e-17,1.615972649513357e-17,1.1102230246251566e-17,8.079863247566786e-18,5.386575498377857e-18,5.867223773617728e-18,3.2319452990267143e-16,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",3.231945299026714e-15,-0.0,-3.2319452990267143e-16,False
ortho,margin_reflex_distance_1_l,mm,frontal,yaw,5.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"cos(pitch), first order",,0.0,0.0,False
ortho,margin_reflex_distance_1_l,mm,frontal,pitch,5.299999999999997,0.0007610603816508152,0.0015192246987792129,0.008051890903529823,0.0030153689607045884,0.0044658198738520526,0.00350583661406995,0.13397459621556157,0.001519224698779198,"cos(pitch), first order",1.0000000000000098,-0.015192246987792129,-0.015192246987792129,False
ortho,margin_reflex_distance_1_l,mm,frontal,roll,5.299999999999997,0.0007610603816508152,0.0015192246987792129,0.008051890903529823,0.0030153689607045884,0.004465819873852041,0.0035058366140699516,0.13397459621556157,0.0,"cos(pitch), first order",,-0.015192246987791792,-0.015192246987792464,False
ortho,margin_reflex_distance_2_l,mm,frontal,yaw,5.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"cos(pitch), first order",,0.0,0.0,False
ortho,margin_reflex_distance_2_l,mm,frontal,pitch,5.300000000000001,0.0007610603816509486,0.0015192246987792118,0.008051890903529823,0.0030153689607045524,0.00446581987385205,0.003505836614069956,0.1339745962155615,0.001519224698779198,"cos(pitch), first order",1.000000000000009,-0.015192246987792118,-0.015192246987792118,False
